6,57;0,03150;85,00
6,63;0,03150;84,95
6,67;0,03190;84,94
6,73;0,03150;84,94
6,78;0,03190;84,87
6,83;0,03150;84,87
6,89;0,03110;84,86
6,92;0,03190;84,80
6,98;0,03150;84,80
7,02;0,03190;84,74
7,08;0,03190;84,74
7,11;0,03110;84,68
7,17;0,03150;84,61
7,24;0,03190;84,61
7,28;0,03150;84,56
7,34;0,03150;84,56
7,37;0,03190;84,50
7,43;0,03190;84,45
7,47;0,03150;84,45
7,53;0,03150;84,39
7,59;0,03190;84,39
7,63;0,03150;84,35
7,69;0,03190;84,31
7,73;0,03150;84,31
7,78;0,03190;84,27
7,82;0,03150;84,27
7,88;0,03150;84,22
7,92;0,03150;84,22
7,98;0,03190;84,20
8,04;0,03190;84,16
8,07;0,03150;84,16
8,14;0,03190;84,15
8,17;0,03150;84,15
8,23;0,03150;84,14
8,27;0,03150;84,14
8,32;0,03190;84,14
8,39;0,03190;84,12
8,43;0,03150;84,12
8,48;0,03150;84,16
8,52;0,03190;84,15
8,58;0,03150;84,15
8,62;0,03150;84,19
8,68;0,03150;84,19
8,71;0,03150;84,21
8,78;0,03190;84,22
8,83;0,03150;84,22
8,87;0,03190;84,26
8,93;0,03150;84,26
8,97;0,03190;84,29
9,02;0,03150;84,29
9,07;0,03190;84,32
9,12;0,03190;84,35
9,18;0,03110;84,35
9,22;0,03150;84,39
9,28;0,03110;84,39
9,32;0,03150;84,40
9,37;0,03190;84,45
9,41;0,03150;84,45
9,47;0,03110;84,47
9,51;0,03190;84,47
9,56;0,03150;84,50
9,63;0,03150;84,50
9,67;0,03150;84,52
9,73;0,03220;84,54
9,76;0,03190;84,54
9,82;0,03110;84,57
9,85;0,03150;84,57
9,91;0,03150;84,57
9,98;0,03190;84,59
10,01;0,03110;84,59
10,07;0,03150;84,59
10,11;0,03150;84,59
10,17;0,03110;84,57
10,21;0,03080;84,57
10,27;0,03080;84,57
10,30;0,03000;84,54
10,35;0,03040;84,54
10,42;0,02930;84,54
10,46;0,02850;84,54
10,52;0,02810;84,51
10,55;0,02700;84,51
10,62;0,02630;84,50
10,65;0,02550;84,51
10,71;0,02440;84,51
10,77;0,02360;84,52
10,81;0,02210;84,52
10,87;0,02140;84,54
10,90;0,02030;84,54
10,96;0,01910;84,55
11,00;0,01800;84,56
11,05;0,01540;84,56
11,10;0,01430;84,56
11,15;0,01270;84,56
11,22;0,01050;84,60
11,26;0,00710;84,61
11,31;0,00450;84,61
11,35;0,00070;84,61
11,41;-0,00110;84,61
11,44;-0,00680;84,65
11,50;-0,01010;84,65
11,56;-0,01690;84,65
11,60;-0,02480;84,68
11,66;-0,03190;84,68
11,70;-0,04280;84,70
11,76;-0,05210;84,71
11,80;-0,06670;84,71
11,85;-0,07760;84,75
11,89;-0,09530;84,75
11,95;-0,10910;84,80
12,01;-0,13240;84,86
12,05;-0,15860;84,86
12,10;-0,17400;84,87
12,14;-0,19840;84,87
12,20;-0,21560;84,94
12,24;-0,24530;84,97
12,30;-0,26320;84,97
12,36;-0,28950;85,00
12,40;-0,32170;85,00
12,46;-0,34390;85,04
12,49;-0,37760;85,05
12,55;-0,40010;85,05
12,59;-0,43310;85,07
12,64;-0,46090;85,07
12,68;-0,50210;85,10
12,74;-0,53290;85,10
12,80;-0,57790;85,11
12,84;-0,63900;85,14
12,89;-0,67350;85,14
12,94;-0,72790;85,15
12,99;-0,76650;85,15
13,03;-0,82310;85,19
13,09;-0,86850;85,20
13,15;-0,92960;85,20
13,19;-1,00010;85,24
13,25;-1,04850;85,24
13,29;-1,11450;85,25
13,34;-1,17220;85,29
13,38;-1,23940;85,29
13,44;-1,29220;85,34
13,48;-1,36540;85,34
13,53;-1,42160;85,37
13,60;-1,50110;85,37
13,63;-1,58850;85,41
13,70;-1,65450;85,45
13,73;-1,73470;85,45
13,79;-1,79210;85,49
13,83;-1,87500;85,49
13,88;-1,93610;85,50
13,95;-2,03140;85,51
13,99;-2,11580;85,51
14,04;-2,17800;85,52
14,08;-2,26950;85,52
14,14;-2,32760;85,52
14,17;-2,41720;85,52
14,23;-2,48100;85,54
14,27;-2,56840;85,57
14,32;-2,75250;85,57
14,39;-2,98350;85,56
14,43;-2,98350;85,56
14,49;-2,98310;85,59
14,53;-2,98350;85,59
14,59;-2,98310;85,57
14,62;-2,98350;85,61
14,68;-2,98310;85,61
14,74;-2,98310;85,64
14,78;-2,98310;85,64
14,83;-2,98200;85,62
14,88;-2,98350;85,65
14,93;-2,98350;85,65
14,97;-2,98310;85,69
15,03;-2,98350;85,69
15,07;-2,98350;85,69
15,12;-2,98310;85,70
15,19;-2,98350;85,70
15,23;-2,98350;85,71
15,28;-2,98390;85,70
15,32;-2,98310;85,70
15,38;-2,98310;85,69
15,41;-2,98350;85,69
15,47;-2,98310;85,71
15,54;-2,98310;85,74
15,57;-2,98310;85,74
15,63;-2,98280;85,76
15,67;-2,98310;85,76
15,73;-2,98350;85,79
15,77;-2,98310;85,81
15,82;-2,98280;85,81
15,86;-2,98310;85,84
15,92;-2,98310;85,84
15,98;-2,98350;85,82
16,02;-2,98350;85,89
16,07;-2,98200;85,89
16,11;-2,98350;85,93
16,17;-2,98310;85,93
16,21;-2,98310;85,95
16,27;-2,98390;85,99
16,33;-2,98310;85,99
16,36;-2,98310;85,99
16,43;-2,98350;86,01
16,46;-2,98280;86,01
16,51;-2,98310;86,00
16,56;-2,98310;86,00
16,61;-2,98350;85,99
16,65;-2,98280;85,99
16,71;-2,98280;85,99
16,77;-2,98310;85,97
16,81;-2,98310;85,97
16,86;-2,98280;85,96
16,91;-2,98390;85,96
16,96;-2,98310;85,96
17,00;-2,98310;85,96
17,05;-2,98310;85,96
17,12;-2,98280;85,93
17,16;-2,98350;85,89
17,21;-2,98310;85,89
17,25;-2,98310;85,87
17,31;-2,98280;85,87
17,35;-2,98310;85,85
17,41;-2,98310;85,85
17,44;-2,98310;85,81
17,50;-2,98310;85,77
17,56;-2,98310;85,77
17,60;-2,98310;85,74
17,66;-2,98280;85,74
17,69;-2,98310;85,69
17,75;-2,98350;85,65
17,79;-2,98310;85,65
17,85;-2,98280;85,61
17,91;-2,98310;85,61
17,95;-2,98280;85,56
18,01;-2,98350;85,52
18,04;-2,98310;85,52
18,10;-2,98310;85,50
